Edge ID,From Junction,To Junction,From Cluster,To Cluster,From Lat,From Lon,To Lat,To Lon
101269230#4,cluster_4173119959_635931813,635931807,3,3,41.094621406299716,16.854525485208544,41.09449250473348,16.85457055663953
101269230#5,635931807,339214557,3,3,41.09449250473348,16.85457055663953,41.09425253627022,16.854587975743872
101285963,1169030029,1169030013,5,5,41.10620642589613,16.86647947847176,41.105837486255425,16.86631802703373
101285964,1169030031,1169030009,5,5,41.10599558368152,16.867639479218962,41.105827574359914,16.867607446613487
101285965,1169030025,cluster_1169029993_1483768311,5,5,41.10583617800443,16.867154568563848,41.10577660151785,16.86710131625951
101285967#1,cluster_330277670_330277673,1517927663,5,5,41.105939743870515,16.86510993658547,41.105968453827124,16.86463297548126
101285967#2,1517927663,cluster_279659576_279660152,5,5,41.105968453827124,16.86463297548126,41.10612889202781,16.86305676165556
101285970,1169030026,1169029991,5,5,41.1034413598332,16.862398827794472,41.10336650212092,16.862371347867164
101510617#0,339016184,9158375801,1,1,41.09679165029085,16.873699474994087,41.09776829482978,16.873684729515283
101510617#1,9158375801,cluster_1172121491_9158375785,1,1,41.09776829482978,16.873684729515283,41.09818187547766,16.873676125156976
101510617#3,cluster_1172121491_9158375785,1172121506,1,1,41.09818187547766,16.873676125156976,41.09865330058037,16.8736720229137
101510617#4,1172121506,2625108601,1,1,41.09865330058037,16.8736720229137,41.10046368308683,16.873667643457605
101510617#5,2625108601,330277668,1,1,41.10046368308683,16.873667643457605,41.10054233377843,16.873666664393717
101510621,339016184,cluster_281602029_339015708_339016168_3956438244,1,1,41.09679165029085,16.873699474994087,41.09585259961295,16.87378970658
1028425248,9481407913,9481476426,0,0,41.091941058052434,16.857510782691392,41.093263275982714,16.856459442663375
1028425251,9481476430,9481476497,0,0,41.09157339087948,16.856973463025273,41.09307317546855,16.8566912626487
1033208563#1,cluster_11300153765_4184610468_639283168_7154639001_#1more,9519192227,2,2,41.10699373815394,16.874816502857758,41.10710728774073,16.87501777732006
1033208564#0,3528202581,cluster_11300153765_4184610468_639283168_7154639001_#1more,2,2,41.10712110541235,16.87486061687843,41.10699373815394,16.874816502857758
1033208567#0,9519144391,cluster_353325208_5767474488_5767474489,2,2,41.10735064031028,16.875766266919708,41.107340017217595,16.87587100060522
1033208567#1,cluster_353325208_5767474488_5767474489,9519144393,2,2,41.107340017217595,16.87587100060522,41.10725979089201,16.875858117716696
1033208567#2,9519144393,9519144394,2,2,41.10725979089201,16.875858117716696,41.10722435366871,16.87587151852775
1033208567#3,9519144394,3528202561,2,2,41.10722435366871,16.87587151852775,41.10717281035052,16.8758838653463
1033208567#4,3528202561,9519144395,2,2,41.10717281035052,16.8758838653463,41.10711213111367,16.875898571987264
1033208568#0,9519144396,3528202550,2,2,41.10739946194087,16.876125637300966,41.10735316678116,16.8761309880686
1033208568#1,3528202550,9519144397,2,2,41.10735316678116,16.8761309880686,41.1072908109673,16.87613802511521
1033208568#2,9519144397,9519144398,2,2,41.1072908109673,16.87613802511521,41.10725269517436,16.8761444423847
1033208568#3,9519144398,3528202548,2,2,41.10725269517436,16.8761444423847,41.107204207951625,16.876162711339955
1033208568#4,3528202548,9519144399,2,2,41.107204207951625,16.876162711339955,41.10714509193324,16.87618651294407
1033208569#0,9519192233,3528202694,2,2,41.10736079165658,16.876978758642473,41.107442004185884,16.87696428060619
1033208569#1,3528202694,9519144401,2,2,41.107442004185884,16.87696428060619,41.10748120040077,16.876957894574822
1033211235,3528202581,9519192227,2,2,41.10712110541235,16.87486061687843,41.10710728774073,16.87501777732006
103484170#0,656629207,656629208,0,0,41.09618953878824,16.858379916429897,41.0962783748233,16.8581830999629
103484170#1,656629208,1194804036,0,0,41.0962783748233,16.8581830999629,41.09640893835679,16.858141177166377
103484171,339231881,1194803964,0,0,41.09423748789758,16.861255908329433,41.094093632367446,16.861245178998704
103484174#0,656629208,656629210,0,0,41.0962783748233,16.8581830999629,41.09629755313327,16.857882039455387
103484174#1,656629210,849582123,0,0,41.09629755313327,16.857882039455387,41.09625470250388,16.857724137310804
103484175#0,1194803975,656629198,0,0,41.0962707541736,16.85912424225307,41.09627447018495,16.8590446901009
103484175#1,656629198,1784654199,0,0,41.09627447018495,16.8590446901009,41.09620069660989,16.859039275535444
103484175#2,1784654199,1784654225,0,0,41.09620069660989,16.859039275535444,41.09620226926812,16.859126001807414
103484175#3,1784654225,1194803975,0,0,41.09620226926812,16.859126001807414,41.0962707541736,16.85912424225307
103484176,1194803950,5440189681,0,0,41.0963872613994,16.858490985905842,41.0965150394589,16.858504471344045
103484177#0,1194804000,672296067,0,0,41.09462489925732,16.859705538305093,41.0949522865867,16.860382498303526
103484177#1,672296067,1194803972,0,0,41.0949522865867,16.860382498303526,41.09478160779541,16.860247899469833
103484177#2,1194803972,1194803991,0,0,41.09478160779541,16.860247899469833,41.094285253669945,16.8598769353999
103484184,1194803953,1194803981,0,0,41.09449766996034,16.860901771781275,41.09429133187167,16.861006320314715
103484185,339232358,11387242411,0,0,41.09323836091034,16.859416866772758,41.094239656706755,16.85765103802872
103484187#0,1194803995,1194803981,0,0,41.09429743413848,16.86082932370642,41.09429133187167,16.861006320314715
103484187#1,1194803981,1194803969,0,0,41.09429133187167,16.861006320314715,41.09426709378737,16.861491778651338
103484187#2,1194803969,1194804022,0,0,41.09426709378737,16.861491778651338,41.09431564287748,16.86149183988163
103484189,672296067,672296068,0,0,41.0949522865867,16.860382498303526,41.094929177727025,16.86079822081015
103484191,339226297,1194804039,0,0,41.09773009884011,16.860532461562137,41.09785316035277,16.860676201531025
1036115365,9546068345,1425279636,4,4,41.10777847771391,16.854927790318367,41.10847430908671,16.854815427187223
1036115366,9594431309,1425279636,4,4,41.10840610922272,16.854245682920684,41.10847430908671,16.854815427187223
1037179261#0,cluster_11386136586_9554612839,cluster_11291846124_11291846125_11386136601_1784570446_#5more,2,2,41.10384195893142,16.875391667275327,41.10396136550254,16.875432338279303
1037179261#1,cluster_11291846124_11291846125_11386136601_1784570446_#5more,9554612840,2,2,41.10396136550254,16.875432338279303,41.10389526338734,16.875597529540695
1037179262#0,9554612841,cluster_11291846124_11291846125_11386136601_1784570446_#5more,2,2,41.10405710500231,16.87559332380548,41.10396136550254,16.875432338279303
1037179262#1,cluster_11291846124_11291846125_11386136601_1784570446_#5more,9554612842,2,2,41.10396136550254,16.875432338279303,41.10393525528977,16.875647372498182
1037179264#0,9554612845,cluster_11291846124_11291846125_11386136601_1784570446_#5more,2,2,41.104100492086516,16.875528705968772,41.10396136550254,16.875432338279303
1037179264#1,cluster_11291846124_11291846125_11386136601_1784570446_#5more,3528202571,2,2,41.10396136550254,16.875432338279303,41.10406430037703,16.875328450660273
1037179264#2,3528202571,11386136595,2,2,41.10406430037703,16.875328450660273,41.104059595944406,16.875296521719267
1042247910#0,9594431306,9594431304,4,4,41.108246554048044,16.854012777294734,41.10839875374276,16.854176641512204
1042247910#1,9594431304,9594431309,4,4,41.10839875374276,16.854176641512204,41.10840610922272,16.854245682920684
1042247910#2,9594431309,9594431308,4,4,41.10840610922272,16.854245682920684,41.10824900823746,16.854526125973774
1043372469#0,9602691560,cluster_9602691561_9602691562,3,3,41.10176475385241,16.853820415158847,41.101767630918054,16.853943861601405
1043372472,9602691573,9602691575,4,4,41.104854405575175,16.85383635754744,41.104850628166,16.85372967086914
1043372473,9602691576,9602691578,4,4,41.10501918430848,16.853716788029953,41.10502248473445,16.853825128746262
1050205363#0,1784570435,9651142685,2,2,41.105084583084384,16.873861071189832,41.10508426973408,16.873736380814254
1050205363#1,9651142685,9651142684,2,2,41.10508426973408,16.873736380814254,41.10505793879827,16.873610831591872
1053386563#0,cluster_11382521003_281616421,339214782,3,3,41.09340647192865,16.85433033266518,41.093541690791554,16.854396406585817
1053386563#1,339214782,339209347,3,3,41.093541690791554,16.854396406585817,41.09410258065408,16.854547680343014
1055324686,1300730077,9697168827,0,0,41.09309419647602,16.85793487206362,41.09294906481641,16.857623480980223
1055324687#1,9697168844,9697168827,0,0,41.09286304877344,16.857729285054276,41.09294906481641,16.857623480980223
1055324687#2,9697168827,9697168844,0,0,41.09294906481641,16.857623480980223,41.09286304877344,16.857729285054276
1055324688,9697168844,9697168846,0,0,41.09286304877344,16.857729285054276,41.093001606754,16.857956789533933
1055324689,339232017,1194804047,0,0,41.093226008438016,16.859824905081403,41.09346290764322,16.859512259912492
1055324690,9697168852,cluster_1425219176_9697168854,0,0,41.09520440272877,16.859222283115336,41.09510782615108,16.858949873370666
1055324691,9697168853,cluster_1425219176_9697168854,0,0,41.09508139325486,16.85902497333644,41.09510782615108,16.858949873370666
1058575906#0,9727049207,cluster_10770603176_10770603182_11434852246_11434852247_#7more,2,2,41.10720344710813,16.871642096823507,41.107059917616084,16.87168898952678
1058575906#2,cluster_10770603176_10770603182_11434852246_11434852247_#7more,11434837310,2,2,41.107059917616084,16.87168898952678,41.10689183266976,16.871622884722875
1058575907#0,9727049201,cluster_10770603176_10770603182_11434852246_11434852247_#7more,2,2,41.106907580503126,16.871878775391178,41.107059917616084,16.87168898952678
1058575907#2,cluster_10770603176_10770603182_11434852246_11434852247_#7more,9727049204,2,2,41.107059917616084,16.87168898952678,41.107227600186825,16.871851902114134
1058575909#0,9727049204,cluster_10770603176_10770603182_11434852246_11434852247_#7more,2,2,41.107227600186825,16.871851902114134,41.107059917616084,16.87168898952678
1058575909#1,cluster_10770603176_10770603182_11434852246_11434852247_#7more,9727049207,2,2,41.107059917616084,16.87168898952678,41.10720344710813,16.871642096823507
1058575911,9727049199,9727049201,2,2,41.10688258655673,16.87182602399299,41.106907580503126,16.871878775391178
1058575912#0,10790453065,cluster_10790453077_1169030050_279400280_9727049209,2,2,41.10724948130856,16.870233278264624,41.107109906028555,16.87028076266512
1058575912#2,cluster_10790453077_1169030050_279400280_9727049209,9727049210,2,2,41.107109906028555,16.87028076266512,41.10695681231359,16.870223303963606
1058575913#0,9727049198,11434837310,2,2,41.1068875808934,16.871690524896295,41.10689183266976,16.871622884722875
1058575913#1,11434837310,9727049210,2,2,41.10689183266976,16.871622884722875,41.10695681231359,16.870223303963606
1058575913#2,9727049210,9727049211,2,5,41.10695681231359,16.870223303963606,41.106974378329305,16.869562983522233
1058575913#3,9727049211,10790453068,5,5,41.106974378329305,16.869562983522233,41.10699674114195,16.86887326492529
1058575913#4,10790453068,10790453071,5,5,41.10699674114195,16.86887326492529,41.107000974317074,16.868745603559837
1058575913#5,10790453071,9727049215,5,5,41.107000974317074,16.868745603559837,41.10702712646533,16.867938570964384
1058575913#6,9727049215,9727049223,5,5,41.10702712646533,16.867938570964384,41.10699755113865,16.867757195111825
1058575914#0,10790453064,10790453076,5,5,41.10725517279402,16.86957202252327,41.10719673580489,16.86957072169885
1058575914#1,10790453076,9727049213,5,5,41.10719673580489,16.86957072169885,41.10704379737293,16.86956471501735
1058575914#2,9727049213,9727049211,5,5,41.10704379737293,16.86956471501735,41.106974378329305,16.869562983522233
1058575915#1,9727049227,9727049217,5,5,41.10731071042274,16.86773117910237,41.10722197731991,16.86793730677433
1058575915#2,9727049217,9727049216,5,5,41.10722197731991,16.86793730677433,41.10708384709197,16.86794017893843
1058575915#3,9727049216,9727049215,5,5,41.10708384709197,16.86794017893843,41.10702712646533,16.867938570964384
1058575916#1,9727049223,9727049222,5,5,41.10699755113865,16.867757195111825,41.107001184290006,16.86763868643211
1058575916#2,9727049222,1483762005,5,5,41.107001184290006,16.86763868643211,41.10693616841773,16.867548718552598
1058575917#0,9727049221,9727049226,5,5,41.10707862373311,16.86759574699857,41.10722694560185,16.867603166410507
1058575917#1,9727049226,9727049227,5,5,41.10722694560185,16.867603166410507,41.10731071042274,16.86773117910237
1058575919,9727049221,9727049222,5,5,41.10707862373311,16.86759574699857,41.107001184290006,16.86763868643211
1058575920#0,1602344122,9727049238,5,5,41.107951225425744,16.86528572590257,41.10793016767006,16.865112092400665
1058575920#1,9727049238,9727049235,5,5,41.10793016767006,16.865112092400665,41.107819780196586,16.864970347471186
1058575920#2,9727049235,9727049236,5,5,41.107819780196586,16.864970347471186,41.10773857931036,16.86512881976797
1058575920#3,9727049236,9727049234,5,5,41.10773857931036,16.86512881976797,41.10773626939936,16.865332635383478
1058575921#0,1602344122,1602343961,5,5,41.107951225425744,16.86528572590257,41.10817105350359,16.86534399158294
1058575921#1,1602343961,1602344060,5,5,41.10817105350359,16.86534399158294,41.10903317384821,16.865604081861946
1058575922#0,9727049229,9727049239,5,5,41.107858556989214,16.86568502986514,41.107944566701214,16.865379856475762
1058575922#1,9727049239,1602344122,5,5,41.107944566701214,16.865379856475762,41.107951225425744,16.86528572590257
1058575923#0,9727049240,9727049242,5,5,41.10833200545767,16.864777271379552,41.1084192109197,16.864915502792314
1058575923#1,9727049242,9727049243,5,5,41.1084192109197,16.864915502792314,41.10845373508757,16.86507522784479
1070589229,1784570439,1784570441,2,2,41.10504839900478,16.87469530037713,41.10590699463406,16.87471686955016
1070589230#0,1784570435,1784570436,2,2,41.105084583084384,16.873861071189832,41.10507937819721,16.873981674845048
1070589230#1,1784570436,1784570437,2,2,41.10507937819721,16.873981674845048,41.105071749758,16.87415710749245
1070589230#2,1784570437,1784570450,2,2,41.105071749758,16.87415710749245,41.10506394579049,16.874337774819953
1070589230#3,1784570450,1784570445,2,2,41.10506394579049,16.874337774819953,41.10505593435442,16.874520103382363
1070589230#4,1784570445,1784570439,2,2,41.10505593435442,16.874520103382363,41.10504839900478,16.87469530037713
1070589231#0,1784570438,1784570432,2,2,41.10587398238915,16.87400010488015,41.10591310689438,16.87416972425345
1070589231#1,1784570432,1784570451,2,2,41.10591310689438,16.87416972425345,41.10591098256587,16.874361154095546
1070589231#2,1784570451,1784570442,2,2,41.10591098256587,16.874361154095546,41.10590909141266,16.87453270319743
1070589231#3,1784570442,1784570441,2,2,41.10590909141266,16.87453270319743,41.10590699463406,16.87471686955016
1070589232,9651142684,1779226526,2,2,41.10505793879827,16.873610831591872,41.10484523366878,16.87360776085011
1070589233#0,1779226526,280884586,2,2,41.10484523366878,16.87360776085011,41.10459014355675,16.87360777204878
1070589233#1,280884586,1107827689,2,2,41.10459014355675,16.87360777204878,41.104245882534656,16.873618704326475
1070589233#2,1107827689,4177432904,2,2,41.104245882534656,16.873618704326475,41.10393859871484,16.873626758184535
1070589233#3,4177432904,cluster_11386119675_2625110090_279658648_445844212_#2more,2,2,41.10393859871484,16.873626758184535,41.10382476657181,16.873714024173296
1083740671#0,10775261651,1425279608,3,4,41.10236609957379,16.849769208287043,41.1036022941667,16.849886073990593
1083740671#1,1425279608,1602308520,4,4,41.1036022941667,16.849886073990593,41.10480693181174,16.850105781352976
1083740672#0,5104398667,9931402549,4,4,41.10571783447443,16.85051624188231,41.10675437965802,16.850108776399637
1083740672#1,9931402549,9931402553,4,4,41.10675437965802,16.850108776399637,41.10690560111628,16.850092777438586
1083740672#2,9931402553,9931402551,4,4,41.10690560111628,16.850092777438586,41.10703453836845,16.850079010845086
1083740672#3,9931402551,9931402540,4,4,41.10703453836845,16.850079010845086,41.107070890568615,16.848594762085483
1083740672#4,9931402540,7457569726,4,4,41.107070890568615,16.848594762085483,41.1069737608908,16.8478332074144
1083740673#0,9931402540,9931402550,4,4,41.107070890568615,16.848594762085483,41.1069461045373,16.84860805261573
1083740673#1,9931402550,9931402552,4,4,41.1069461045373,16.84860805261573,41.106807062604815,16.84862284855506
1083740673#2,9931402552,9931402549,4,4,41.106807062604815,16.84862284855506,41.10675437965802,16.850108776399637
1083740674,9931402550,9931402551,4,4,41.1069461045373,16.84860805261573,41.10703453836845,16.850079010845086
1083740675,9931402552,9931402553,4,4,41.106807062604815,16.84862284855506,41.10690560111628,16.850092777438586
108455932#1,cluster_10784719177_279395318,1244390519,4,4,41.107789583587284,16.855602745324752,41.107672288987345,16.855615042742578
108455932#2,1244390519,1244390543,4,4,41.107672288987345,16.855615042742578,41.10765998566053,16.85568543530751
108455932#3,1244390543,1244390532,4,4,41.10765998566053,16.85568543530751,41.10767595468259,16.855756505035643
108455932#4,1244390532,cluster_10278018817_10784719178_1244390602,4,4,41.10767595468259,16.855756505035643,41.10779170351428,16.855834553308313
108455941#0,1244390552,1244390548,4,4,41.10739098304517,16.85523508700654,41.10751855076415,16.855239274312098
108455941#1,1244390548,1244390563,4,4,41.10751855076415,16.855239274312098,41.10765513898984,16.855248241025688
108455945#0,1244390567,1244390548,4,4,41.10751366827124,16.85556472632431,41.10751855076415,16.855239274312098
108455945#1,1244390548,1244390545,4,4,41.10751855076415,16.855239274312098,41.1075177706215,16.85484590114946
108455961#0,1244390532,1244390528,4,4,41.10767595468259,16.855756505035643,41.107395991627534,16.85562310040042
108455961#1,1244390528,1244390552,4,4,41.107395991627534,16.85562310040042,41.10739098304517,16.85523508700654
108455961#2,1244390552,1244390545,4,4,41.10739098304517,16.85523508700654,41.1075177706215,16.85484590114946
108455966#0,1244390519,1244390597,4,4,41.107672288987345,16.855615042742578,41.107666572379316,16.855421957027374
108455966#1,1244390597,1244390543,4,4,41.107666572379316,16.855421957027374,41.10765998566053,16.85568543530751
108634758#0,281825548,639975033,3,3,41.097795170327615,16.8527908424273,41.09810151193486,16.852930909234342
108634758#1,639975033,1245871278,3,3,41.09810151193486,16.852930909234342,41.098407274793054,16.853067746164346
108634758#2,1245871278,639975010,3,3,41.098407274793054,16.853067746164346,41.09894570205469,16.85331079085582
108634758#3,639975010,339236018,3,3,41.09894570205469,16.85331079085582,41.099089805884276,16.853373308152282
108634762#0,281825548,1245871230,3,3,41.097795170327615,16.8527908424273,41.09781493300057,16.85272138388394
108634762#1,1245871230,cluster_11872583081_1420872293_5534114664,3,3,41.09781493300057,16.85272138388394,41.09787809967991,16.852495851624283
108634762#10,1420903749,1420872248,3,3,41.097897278699065,16.850871419140223,41.09793748434432,16.85075728665873
108634762#3,cluster_11872583081_1420872293_5534114664,1420903812,3,3,41.09787809967991,16.852495851624283,41.0979155989516,16.852438084121964
108634762#4,1420903812,1420872273,3,3,41.0979155989516,16.852438084121964,41.09806721210441,16.852050479186744
108634762#5,1420872273,1420872290,3,3,41.09806721210441,16.852050479186744,41.098120239865395,16.851923252261454
108634762#6,1420872290,1420872285,3,3,41.098120239865395,16.851923252261454,41.098164496232926,16.851708498787925
108634762#7,1420872285,1420872323,3,3,41.098164496232926,16.851708498787925,41.09793746834689,16.851542921811404
108634762#8,1420872323,1420903720,3,3,41.09793746834689,16.851542921811404,41.09775541058747,16.851269420616525
108634762#9,1420903720,1420903749,3,3,41.09775541058747,16.851269420616525,41.097897278699065,16.850871419140223
108634763,cluster_1245871283_9904695878,1245871278,3,3,41.09777244612449,16.852865218679437,41.098407274793054,16.853067746164346
108634764,1245871280,1245871253,3,3,41.09648897449715,16.850130795111177,41.096832793228785,16.85010246225888
108634767,1245871269,1245871272,3,3,41.09702231047879,16.849934177393052,41.09658937779303,16.849970011954603
108634768#0,1420872256,1420872265,3,3,41.098827385030695,16.852445968083064,41.09832788483672,16.852677933266442
108634768#1,1420872265,1420903668,3,3,41.09832788483672,16.852677933266442,41.0981099585203,16.852596196934908
108634768#2,1420903668,cluster_11872583081_1420872293_5534114664,3,3,41.0981099585203,16.852596196934908,41.09787809967991,16.852495851624283
1090145460,9985494836,1425279534,4,4,41.10926434887083,16.85325433682204,41.1077707667275,16.85343728679596
1101064695,10076905722,10076905731,4,4,41.11065474619498,16.85298487302398,41.108575868568394,16.85013074507172
110540706#0,1262170722,639975309,0,0,41.092669628875264,16.86151382179325,41.09291663742324,16.86034707740238
110540706#1,639975309,639975312,0,0,41.09291663742324,16.86034707740238,41.09249184245613,16.860090775067214
110540707,1262170774,1262170764,3,3,41.093916870425,16.85321429148996,41.093391599422134,16.85253407894122
110540716#0,1262170669,1262170832,3,3,41.09332458522208,16.853681753087926,41.0939351097473,16.853939192788612
110540716#1,1262170832,1262170719,3,3,41.0939351097473,16.853939192788612,41.09431454009214,16.85422788098995
110540717#0,1262170832,1262170580,3,3,41.0939351097473,16.853939192788612,41.093939057717336,16.85417517064114
110540717#1,1262170580,339209617,3,3,41.093939057717336,16.85417517064114,41.093874010675705,16.854416589648586
110540722#0,1262170668,1262170749,3,3,41.0947638817484,16.85214210066957,41.09510351290052,16.852340602097357
110540722#1,1262170749,1262170709,3,3,41.09510351290052,16.852340602097357,41.0952741433395,16.852433982687366
110540727#0,1262170803,1262170638,0,0,41.09729073197768,16.86323403375153,41.09732582977358,16.862896270136922
110540727#1,1262170638,1262170794,0,0,41.09732582977358,16.862896270136922,41.09747620861241,16.86257045590178
110540728,3842279828,1262170701,1,1,41.096188911494146,16.876187183563516,41.096073849750134,16.876194981871283
110540729#0,1262170679,1262170746,3,3,41.094771045382544,16.85407069548015,41.09480467202794,16.85395138451953
110540729#1,1262170746,1262170709,3,3,41.09480467202794,16.85395138451953,41.0952741433395,16.852433982687366
110540729#2,1262170709,1262170603,3,3,41.0952741433395,16.852433982687366,41.09555227428975,16.851611660404227
110540729#3,1262170603,1449598846,3,3,41.09555227428975,16.851611660404227,41.09559710650716,16.85148432677729
110540735,1262170764,1262170746,3,3,41.093391599422134,16.85253407894122,41.09480467202794,16.85395138451953
110540738,1262170570,7258955724,0,0,41.097229956964554,16.862831524844456,41.09720839325397,16.862527405085252
110540740#0,cluster_339386183_339386184,1262170570,0,0,41.09683964011537,16.863161628612417,41.097229956964554,16.862831524844456
110540740#1,1262170570,1262170638,0,0,41.097229956964554,16.862831524844456,41.09732582977358,16.862896270136922
110540740#2,1262170638,1262170731,0,0,41.09732582977358,16.862896270136922,41.09767890011438,16.863092476308992
110540746#0,339209624,1262170669,3,3,41.0929958887206,16.85348677259829,41.09332458522208,16.853681753087926
110540746#1,1262170669,1262170580,3,3,41.09332458522208,16.853681753087926,41.093939057717336,16.85417517064114
110540746#2,1262170580,1262170719,3,3,41.093939057717336,16.85417517064114,41.09431454009214,16.85422788098995
110540746#3,1262170719,1262170699,3,3,41.09431454009214,16.85422788098995,41.0940220774019,16.854495884667088
110540747#0,1262170603,1262170827,3,3,41.09555227428975,16.851611660404227,41.09544659117892,16.85139472792413
110540747#1,1262170827,1449598841,3,3,41.09544659117892,16.85139472792413,41.09427128190952,16.85235948482362
110540748,1262170820,1262170732,1,1,41.09527047689181,16.87777034820572,41.095606823823886,16.878150943377637
110544860,1262217902,1472139129,2,2,41.104119446992755,16.878991337259862,41.10428673559737,16.877531862648333
110544867#0,1262217904,1262218112,2,2,41.10165884444251,16.87554578768202,41.10131078777405,16.87586167883975
110544867#1,1262218112,1262217904,2,2,41.10131078777405,16.87586167883975,41.10165884444251,16.87554578768202
110544881#0,357851900,639282926,2,2,41.10707707826529,16.874173178538697,41.106921077118315,16.874189343495544
110544887,1262218037,1262218036,2,2,41.1029215354762,16.874243496428623,41.10277896088513,16.874226104539694
110544888,1262217954,445844303,2,2,41.1032147011316,16.87415097260022,41.1032173274293,16.873945275124665
110544889#0,1262218126,11383885230,2,2,41.11248567320381,16.873580296380023,41.10811761347806,16.874106789482557
110544889#3,11383885230,cluster_3873437418_3873437428_639177795_639916977,2,2,41.10811761347806,16.874106789482557,41.10750679508949,16.8742080283001
110544889#4,cluster_3873437418_3873437428_639177795_639916977,11434837323,2,2,41.10750679508949,16.8742080283001,41.10717567725062,16.874186224658644
110544889#5,11434837323,357851900,2,2,41.10717567725062,16.874186224658644,41.10707707826529,16.874173178538697
110544893#0,849595522,445844274,2,2,41.10299568856773,16.874718117647735,41.10304990208,16.875244449009184
110544893#1,445844274,445844218,2,2,41.10304990208,16.875244449009184,41.10223553297957,16.875681993764488
110549877,445844259,1262239254,2,2,41.1015637421468,16.874482452390115,41.1014145332064,16.87446868224776
110549878,1262239234,1262239260,2,2,41.10148556500164,16.876440252191685,41.1015285976241,16.876358718203317
110549880#0,1262239253,1262239260,2,2,41.10140722536913,16.87622308620474,41.1015285976241,16.876358718203317
110549880#1,1262239260,1262239259,2,2,41.1015285976241,16.876358718203317,41.10180646079573,16.876110848681638
110549881#0,1262239223,1262239254,2,2,41.101353497115646,16.874793100156623,41.1014145332064,16.87446868224776
110549881#1,1262239254,445844327,2,1,41.1014145332064,16.87446868224776,41.10114125452867,16.874114037226423
110549881#2,445844327,445844256,1,2,41.10114125452867,16.874114037226423,41.10180950638848,16.874219729722203
110549883,1262239252,1262239239,2,2,41.104088427815825,16.874842327287187,41.104107547468345,16.875089848811545
110549884#1,445844236,445844240,2,2,41.10130540852366,16.875318055366414,41.10166353119481,16.875346464924476
110549884#10,1262239242,445844236,2,2,41.10114263917707,16.874964288937935,41.10130540852366,16.875318055366414
110549884#2,445844240,445844244,2,2,41.10166353119481,16.875346464924476,41.1022427091373,16.875213620811767
110549884#3,445844244,445844249,2,2,41.1022427091373,16.875213620811767,41.10261105736397,16.874702412608478
110549884#4,445844249,445844253,2,2,41.10261105736397,16.874702412608478,41.102500877430565,16.8744102715907
110549884#5,445844253,445844256,2,2,41.102500877430565,16.8744102715907,41.10180950638848,16.874219729722203
110549884#6,445844256,445844259,2,2,41.10180950638848,16.874219729722203,41.1015637421468,16.874482452390115
110549884#7,445844259,1262239223,2,2,41.1015637421468,16.874482452390115,41.101353497115646,16.874793100156623
110549884#8,1262239223,445844263,2,2,41.101353497115646,16.874793100156623,41.101253224763596,16.874827518953573
110549884#9,445844263,1262239242,2,2,41.101253224763596,16.874827518953573,41.10114263917707,16.874964288937935
110549887,1262239226,4177432908,2,2,41.10399547290749,16.87473155572142,41.103961905281366,16.874735244969333
1105768921#0,10275377640,10846949220,4,4,41.10746982861199,16.853767510732208,41.10759934812147,16.853885480330632
1105768921#1,10846949220,cluster_10277984501_10826702132,4,4,41.10759934812147,16.853885480330632,41.10769625715233,16.854193909475043
1107330352#1,5433902430,9602691576,4,4,41.10568244199847,16.853647084802333,41.10501918430848,16.853716788029953
1107330352#10,cluster_5433899519_5433899520_9602691567_9602691569_#2more,cluster_9602691561_9602691562,4,3,41.102628560292345,16.853966294905007,41.101767630918054,16.853943861601405
1107330352#11,cluster_9602691561_9602691562,cluster_9602600842_9602600843,3,3,41.101767630918054,16.853943861601405,41.100177578371046,16.85417145966735
1107330352#12,cluster_9602600842_9602600843,5396186085,3,3,41.100177578371046,16.85417145966735,41.1000081660962,16.854092033262692
1107330352#2,9602691576,5433902425,4,4,41.10501918430848,16.853716788029953,41.104930982117594,16.853723595403977
1107330352#3,5433902425,9602691575,4,4,41.104930982117594,16.853723595403977,41.104850628166,16.85372967086914
1107330352#4,9602691575,1962680971,4,4,41.104850628166,16.85372967086914,41.10405483338111,16.853796120584157
1107330352#5,1962680971,cluster_5433902422_5433902423,4,4,41.10405483338111,16.853796120584157,41.10361957494881,16.853802929486207
1107330352#6,cluster_5433902422_5433902423,5396186107,4,4,41.10361957494881,16.853802929486207,41.10336222649944,16.853853682810126
1107330352#7,5396186107,cluster_5433899519_5433899520_9602691567_9602691569_#2more,4,4,41.10336222649944,16.853853682810126,41.102628560292345,16.853966294905007
1107330354#0,5396186100,11341039618,4,4,41.10361359069552,16.853659862719862,41.1040495579159,16.853625802845347
1107330354#1,11341039618,5396186087,4,4,41.1040495579159,16.853625802845347,41.10430672620785,16.853608624616353
1107330354#2,5396186087,5396186081,4,4,41.10430672620785,16.853608624616353,41.10492363007851,16.85355917120979
1107330354#3,5396186081,5396186073,4,4,41.10492363007851,16.85355917120979,41.10556232582342,16.85351009189111
1107330354#4,5396186073,5433902446,4,4,41.10556232582342,16.85351009189111,41.10567667985701,16.85350139992
1107330354#5,5433902446,5396186067,4,4,41.10567667985701,16.85350139992,41.10655366468042,16.85214501267212
1107330355#0,9602691560,9602691565,3,4,41.10176475385241,16.853820415158847,41.102616250927134,16.85374612653611
1107330355#1,9602691565,5433902421,4,4,41.102616250927134,16.85374612653611,41.10335292447536,16.853681705538587
